tipo,sub_tipo,codigo,nombre,provincia,codigo_departamento,departamento,localidad,direccion_geo,direccion,cp,telefono,extra1_actividades,extra2_prestaciones,extra3_responsable,lat,lon
oficina,agencia,609,AG. FEDERAL,ENTRE RIOS,,,FEDERAL,BELGRANO E IRIGOYEN,BELGRANO E IRIGOYEN,3180,03454-421442,,,,-30.954315,-58.780056
oficina,agencia,610,AG. CHAJARI,ENTRE RIOS,,,CHAJARI,SAN MARTIN 1038,SAN MARTIN 1038,3228,03456-420065,,,,-30.761217,-57.979771
oficina,agencia,611,AG. VILLAGUAY,ENTRE RIOS,,,VILLAGUAY,COLON Y CASTELLI,COLON Y CASTELLI,3240,03445-422326,,,,-31.864565,-59.024339
oficina,agencia,612,AG. VILLA ELISA,ENTRE RIOS,,,VILLA ELISA,SAN MARTIN 1188,SAN MARTIN 1188,3265,03447-480264,Yoga otras técnicas orientales,,,-32.165677,-58.401543
oficina,agencia,613,AG. SAN JOSE,ENTRE RIOS,,,SAN JOSE,MORENO 1432,MORENO 1432,3283,03447-470010,,,,-32.217267,-58.21965
oficina,agencia,614,AG. SAN JOSE DE FELICIANO,ENTRE RIOS,,,SAN JOSE DE FELICIANO,RIVADAVIA 286,RIVADAVIA 286,3187,03458-420210,,,,-30.383205,-58.752075
oficina,agencia,615,AG. SAN SALVADOR,ENTRE RIOS,,,SAN SALVADOR,RAMIREZ 74,RAMIREZ 74,3218,0345-4910493,,,,-31.623348,-58.506085
oficina,agencia,616,AG. URDINARRAIN,ENTRE RIOS,,,URDINARRAIN,AVDA. LIBERTAD 475,AVDA. LIBERTAD 475,2826,03446-480690,,,,-32.688076,-58.887498
oficina,agencia,617,AG. LARROQUE,ENTRE RIOS,,,LARROQUE,JOSE VIRUE 235,JOSE VIRUE 235,2854,03446-460347,,,,-33.037234,-59.001224
oficina,agencia,618,AG. FEDERACION,ENTRE RIOS,,,FEDERACION,AVDA. ENTRE RIOS 27,AVDA. ENTRE RIOS 27,3286,03456-482850,,,,-30.985556,-57.92044
oficina,agencia,619,AG. BASAVILBASO,ENTRE RIOS,,,BASAVILBASO,JUAN D. PERON 371,JUAN D. PERON 371,3170,03445-482207,,,,-32.370538,-58.875396
oficina,agencia,620,AG. SAN JAIME DE LA FRONTERA,ENTRE RIOS,,,SAN JAIME DE LA FRONTERA,RCA. ARGENTINA Y CUCHILLA DE MONTIEL,RCA. ARGENTINA Y CUCHILLA DE MONTIEL,3185,03458-480473,,,,-30.339843,-58.306829
oficina,agencia,621,AG. GENERAL CAMPOS,ENTRE RIOS,,,GENERAL CAMPOS,CONCEPCION DEL URUGUAY Y 25 DE MAYO,CONCEPCION DEL URUGUAY Y 25 DE MAYO,3216,0345-4901664,,,,-31.524136,-58.405169
oficina,agencia,692,AG. VILLA PARANACITO,ENTRE RIOS,,,VILLA PARANACITO,AV. ENTRE RIOS 265,AV. ENTRE RIOS 265,2823,03446-495383,,,,-33.71588,-58.659571
oficina,ugl,0,,FORMOSA,,,FORMOSA,MORENO 1193,MORENO 1193,3600,"0370-4436105 / 4293333 / 4434617 / 4434068 / 4434357 / 4433717, fax: 0370-4423818","Canto / coro, Literatura, teatro, alimentación saludable, gimnasia, yoga otras técnicas orientales, caminatas, danzas, relev.de soc. sanit. pob. bajo prog. prev., controles médicos en salud",0370-4423818,DR. JOSE VICTOR FERNANDEZ,-26.1871325,-58.16588909999999
oficina,agencia,458,AG. CLORINDA,FORMOSA,,,CLORINDA,AV. SAN MARTIN 216 LOC. 3 MZ. 48,AV. SAN MARTIN 216 LOC. 3 MZ. 48,3610,03718-422216,Festejos locales,,,-25.287038,-57.70816
oficina,agencia,459,AG. IBARRETA,FORMOSA,,,IBARRETA,SAN MARTIN 629,SAN MARTIN 629,3624,03716-432324,,,,-25.213017,-59.857564
oficina,agencia,460,AG. EL COLORADO,FORMOSA,,,EL COLORADO,SANTA FE 148,SANTA FE 148,3603,03717-481164,,,,-26.308381,-59.371841
oficina,agencia,461,AG. LAS LOMITAS,FORMOSA,,,PATIÑO,LIBERTAD 240 MANZANA 24 PARCELA D SECCION A,LIBERTAD 240 MANZANA 24 PARCELA D SECCION A,3630,03715-432355,,,,-24.70442,-60.592353
oficina,agencia,462,AG. LAGUNA BLANCA,FORMOSA,,,LAGUNA BLANCA,SAN MARTIN S/NRO.,SAN MARTIN S/NRO.,3613,03718-401692,,,,-25.128773,-58.245013
oficina,agencia,463,AG. INGENIERO JUAREZ,FORMOSA,,,INGENIERO JUAREZ,AVDA. DEGEN S/NRO.,AVDA. DEGEN S/NRO.,3636,03711-420077,,,,-23.896432,-61.853986
oficina,agencia,464,AG. PIRANE,FORMOSA,,,PIRANE,SARMIENTO Y GRAL. PAZ,SARMIENTO Y GRAL. PAZ,3613,03717-463108,,,,-25.731019,-59.107096
oficina,agencia,465,AG. GENERAL BELGRANO,FORMOSA,,,GENERAL MANUEL BELGRANO,AVDA. LIBERTADOR Y JUAN D. PERON,AVDA. LIBERTADOR Y JUAN D. PERON,3615,03716-491912,,,,-24.939332,-59.027359
oficina,agencia,466,AG. VILLA GENERAL GUEMES,FORMOSA,,,VILLA GENERAL GUEMES,GENERAL BELGRANO Y FONTANA,GENERAL BELGRANO Y FONTANA,3621,03716-492909,,,,-24.753496,-59.488871
oficina,ugl,0,,JUJUY,,,SAN SALVADOR DE JUJUY,LAVALLE 376,LAVALLE 376,4600,"0388-4228225 / 4222013 / 4222011 / 4227762 /4222902 / 4241541, fax: 0388-4224384","Danzas, prevención de sedentarismo, gimnasia, artesanías / manualidades, costura, yoga otras técnias orientales, eventos",int. 105/125/137/111,DR. CRISTIAN JAVIER ARNAU,-24.1844211,-65.3029085
oficina,agencia,448,AG. LA QUIACA,JUJUY,,,LA QUIACA,BALCARCE 156,BALCARCE 156,4650,03885-422460,,,,-22.10576,-65.598596
oficina,agencia,449,AG. SAN PEDRO,JUJUY,,,SAN PEDRO,GOBERNADOR TELLO 133,GOBERNADOR TELLO 133,4500,03888-420291 / 03888-422867,,,,-24.229609,-64.868864
oficina,agencia,450,AG. HUMAHUACA,JUJUY,,,HUMAHUACA,BUENOS AIRES 900,BUENOS AIRES 900,4630,03887-421019,,,,-23.206444,-65.348293
oficina,agencia,451,AG. LIB. GRAL. SAN MARTIN,JUJUY,,,LIB. GRAL. SAN MARTIN,AVDA. LIBERTAD 592,AVDA. LIBERTAD 592,4512,03886-421159 / 03886-433232,"Arte culinario, artesanias / manualidades, yoga otras técnicas orientales, actividad acuátuca, juegos de mesa, alfabetización, gimnasia, danzas",,,-23.818249,-64.792904
oficina,agencia,452,AG. PALPALA,JUJUY,,,PALPALÁ,AVDA. RIO DE LA PLATA 383,AVDA. RIO DE LA PLATA 383,4612,0388-4276906,,,,-24.25706,-65.213195
oficina,agencia,453,AG. PERICO,JUJUY,,,PERICO,AV. BELGRANO S/N (PASEO DE LOS ARTESANOS),AV. BELGRANO S/N (PASEO DE LOS ARTESANOS),4610,0388-4911595,,,,-24.37501,-65.118266
oficina,agencia,454,AG. EL CARMEN,JUJUY,,,EL CARMEN,EJÉRCITO DEL NORTE 83,EJÉRCITO DEL NORTE 83,4603,0388-4933297,,,,-24.38744,-65.264179
oficina,agencia,455,AG. TILCARA,JUJUY,,,TILCARA,JUJUY 551,JUJUY 551,4624,03884-955338,,,,-23.577558,-65.394148
oficina,agencia,456,AG. ABRA PAMPA,JUJUY,,,ABRA PAMPA,AV. JUAN D. PERON S/NRO.,AV. JUAN D. PERON S/NRO.,4640,03887-491353,,,,-22.721229,-65.696443
oficina,ugl,0,,LA PAMPA,,,SANTA ROSA,AV. SAN MARTIN OESTE 106,AV. SAN MARTIN OESTE 106,6300,"CONMUTADOR: 02954 45-1700, fax: 02954-428969","Teatro, memoria, actividad acuática, computación, danzas, canto / coro, técnicas de trabajo corporal, alimentación saludable, juegos de mesa, uso de tecnología, gimnasia, salud bucal, idiomas, historia y traciciones",02954-428742,SR. HERIBERTO ELOY MEDIZA,-36.62076800000001,-64.290062
oficina,agencia,421,AG. GRAL. PICO,LA PAMPA,,,GENERAL PICO,CALLE 13 NRO. 268,CALLE 13 NRO. 268,6360,02302-421793 / 434454 / 421793,"Teatro, actividad acuática, alimentación saludable, memoria",,,-35.661132,-63.757528
oficina,agencia,422,AG. GRAL. ACHA,LA PAMPA,,,GENERAL ACHA,MANUEL CAMPOS 532,MANUEL CAMPOS 532,8200,02952-432456,,,,-37.376126,-64.599917
oficina,agencia,423,AG. REALICO,LA PAMPA,,,REALICO,AV. MULLALLY 1716,AV. MULLALLY 1716,6200,02331-462276,,,,-35.037868,-64.246173
oficina,agencia,424,AG. MACACHIN,LA PAMPA,,,MACACHIN,SARMIENTO 214,SARMIENTO 214,6307,02953-452243,,,,-37.137672,-63.667588
oficina,agencia,425,AG. GENERAL SAN MARTIN,LA PAMPA,,,GRAL. SAN MARTIN,JUAN ADAGAS 120,JUAN ADAGAS 120,8206,02925-497307,,,,-37.979522,-63.602285
oficina,agencia,426,AG. GUATRACHE,LA PAMPA,,,GUATRACHE,AV. ZEBALLOS 496,AV. ZEBALLOS 496,6311,02924-492020,,,,-37.668671,-63.541544
oficina,agencia,427,AG. QUEMU QUEMU,LA PAMPA,,,QUEMU QUEMU,MITRE 567,MITRE 567,6333,02333-442136,,,,-36.054373,-63.566751
oficina,agencia,428,AG. COLONIA BARON,LA PAMPA,,,COLONIA BARON,DON BOSCO 1141,DON BOSCO 1141,6315,02333-476351,,,,-36.152984,-63.85221
oficina,agencia,429,AG. CATRILO,LA PAMPA,,,CATRILO,VIALE 228,VIALE 228,6330,02954-491066,,,,-36.407813,-63.419788
oficina,agencia,430,AG. EDUARDO CASTEX,LA PAMPA,,,EDUARDO CASTEX,SARMIENTO 759,SARMIENTO 759,6380,02334-452250,,,,-35.915435,-64.294317
oficina,agencia,431,AG. VICTORICA,LA PAMPA,,,VICTORICA,CALLE 16 NRO. 705,CALLE 16 NRO. 705,6319,02338-432391,,,,-36.216371,-65.436205
oficina,agencia,432,AG. INTENDENTE ALVEAR,LA PAMPA,,,INTENDENTE ALVEAR,AV. SAN MARTIN 156,AV. SAN MARTIN 156,6221,02302-481389,,,,-35.236261,-63.591424
oficina,agencia,433,AG. INGENIERO LUIGGI,LA PAMPA,,,INGENIERO LUIGGI,TUCUMAN 612,TUCUMAN 612,6205,02335-471394,,,,-35.386391,-64.467223
oficina,agencia,434,AG. COLONIA 25 DE MAYO,LA PAMPA,,,COLONIA 25 DE MAYO,TOAY 214,TOAY 214,8201,0299-4948144,,,,-37.774412,-67.714455
oficina,ugl,0,,LA RIOJA,,,LA RIOJA,AV. JUAN QUIROGA 53,AV. JUAN QUIROGA 53,5300,"03804-461165 (DIRECTO) 03804-426022/430759, fax: 03804-428650","Técnicas de trabajo corporal, alimentación saludable, enfermedades cardiovasculares, enfermedades endócrino metabólicas, yoga otras técnicas orientales, actividad acuática, memoria, charlas preventivas, festejos locales, música, canto / coro",int. 127 /139,DR. DIEGO FELIPE ALVAREZ,-29.4215717,-66.8568954
oficina,agencia,486,AG. CHILECITO,LA RIOJA,,,CHILECITO,JOAQUIN V. GONZALEZ 221,JOAQUIN V. GONZALEZ 221,5360,03825-422266 / 425116,,,,-29.164379,-67.5001
oficina,agencia,487,AG. CHAMICAL,LA RIOJA,,,CHAMICAL,SAN MARTIN 150,SAN MARTIN 150,5380,03826-422150,,,,-30.360656,-66.315157
oficina,agencia,488,AG. CHEPES,LA RIOJA,,,CHEPES,JUAN DOMINGO PERON Y ROQUE SAENZ PEÑA,JUAN DOMINGO PERON Y ROQUE SAENZ PEÑA,5470,03821-420231,,,,-31.335751,-66.592047
oficina,agencia,489,AG. AIMOGASTA,LA RIOJA,,,AIMOGASTA,20 DE MAYO 265,20 DE MAYO 265,5310,03827-420125,,,,-28.554181,-66.817267
oficina,agencia,490,AG. MILAGRO,LA RIOJA,,,EL MILAGRO,ESTAC. FERROCARRIL GRAL. BELGRANO,ESTAC. FERROCARRIL GRAL. BELGRANO,5274,03826-497171,"Gimnasia, alimentación saludable, enfermedades cariovasculares",,,-31.007886,-65.99488
oficina,agencia,491,AG. VILLA UNION,LA RIOJA,,,VILLA UNION,J. V. GONZALEZ E HIPOLITO IRIGOYEN,J. V. GONZALEZ E HIPOLITO IRIGOYEN,5350,03825-470000,,,,-29.315777,-68.227032
oficina,agencia,492,AG. SAN BLAS DE LOS SAUCES,LA RIOJA,,,SALICAS,CALLE PRINCIPAL S/NRO.,CALLE PRINCIPAL S/NRO.,5237,03827-497083,,,,-28.376732,-67.070743
oficina,agencia,493,AG. VINCHINA,LA RIOJA,,,VINCHINA,SAN MARTIN S/NRO.,SAN MARTIN S/NRO.,5357,03825-494113,,,,-28.762693,-68.206415
oficina,agencia,494,AG. TAMA,LA RIOJA,,,TAMA,ROSARIO VERA PEÑALOZA S/NRO. (MUNICIPIO),ROSARIO VERA PEÑALOZA S/NRO. (MUNICIPIO),5385,03826-490328,,,,-30.507499,-66.527284
oficina,agencia,495,AG. ANILLACO,LA RIOJA,,,ANILLACO,CATAMARCA OESTE S/NRO.,CATAMARCA OESTE S/NRO.,5301,03827-494053,,,,-28.80655,-66.942365
oficina,agencia,496,AG. FAMATINA,LA RIOJA,,,FAMATINA,9 DE JULIO S/NRO.,9 DE JULIO S/NRO.,5365,03825-493178,Festejos locales,,,-28.921857,-67.520092
oficina,agencia,497,AG. NONOGASTA,LA RIOJA,,,NONOGASTA,AV. EL LIBERTADOR S/NRO.,AV. EL LIBERTADOR S/NRO.,5372,03825-499410,,,,-29.301707,-67.504985
oficina,agencia,498,AG. OLTA,LA RIOJA,,,OLTA,SAN MARTIN ESQ. CASTRO BARROS,SAN MARTIN ESQ. CASTRO BARROS,5383,03826-491686,,,,-30.631376,-66.26372
oficina,agencia,499,AG. CAMPANAS,LA RIOJA,,,CAMPANAS,CALLE PUBLICA S/NRO. BARRIO LOS MAZA,CALLE PUBLICA S/NRO. BARRIO LOS MAZA,5361,03821-427010,,,,-28.566667,-67.616667
oficina,ugl,0,,MENDOZA,,,MENDOZA,CORDOBA 246,CORDOBA 246,5500,"CONMUTADOR: 0261-441-3900, fax: 0261-4413995 0261-4413992","Artesanías / Manualidades, Memoria, Narración",int. 123,DR. MARCELO ALVAREZ,-33.0345422,-68.8819954
oficina,agencia,89,AG. GUAYMALLEN,MENDOZA,,,GUAYMALLEN,AV. BANDERA DE LOS ANDES 3909,AV. BANDERA DE LOS ANDES 3909,5521,446-0056 / 0241,,,,-32.901858,-68.790983
oficina,agencia,90,AG. SAN MARTIN,MENDOZA,,,SAN MARTIN,LEANDRO ALEM 593,LEANDRO ALEM 593,5570,02623-4258745 / 425683 / 421288 / 4268715,,,,-32.903209,-68.827676
oficina,agencia,91,AG. TUNUYAN,MENDOZA,,,TUNUYAN,HIPOLITO IRIGOYEN 888,HIPOLITO IRIGOYEN 888,5560,02622-422541 / 3963,,,,-33.571007,-69.012902
oficina,agencia,92,AG. MAIPU,MENDOZA,,,MAIPU,MITRE 278,MITRE 278,5515,0261-4975487 / 4811850,,,,-32.981776,-68.78564
oficina,agencia,93,AG. LUJAN DE CUYO,MENDOZA,,,LUJAN DE CUYO,ROQUE SAENZ PEÑA 529,ROQUE SAENZ PEÑA 529,5507,0261-4980257 / 4982292 / 4982317 / 4982284,,,,-33.032467,-68.90313
oficina,agencia,94,AG. LAS HERAS,MENDOZA,,,LAS HERAS,SAN MARTIN 516,SAN MARTIN 516,5539,0261-4372768 / 78,,,,-32.860195,-68.83304
oficina,agencia,95,AG. 6TA. SECCION CAPITAL,MENDOZA,,,MENDOZA,PASO DE LOS ANDES 2955,PASO DE LOS ANDES 2955,5000,0261-4201058 / 4201123,,,,-32.868306,-68.854734
oficina,agencia,96,AG. LAVALLE,MENDOZA,,,LAVALLE,LAS HERAS 50,LAS HERAS 50,5533,0261-494 1966 / 0261-494 1966 LUNES Y MIER. (EN CENTRO DE JUBILADOS) TEL. 0261-4941180 MARTES (EN C,,,,-32.8862,-68.838769
oficina,agencia,97,AG. LA CONSULTA,MENDOZA,,,LA CONSULTA,9 DE JULIO 235,9 DE JULIO 235,5567,02622-471219,,,,-33.733263,-69.117873
oficina,agencia,98,AG. LA PAZ,MENDOZA,,,LA PAZ,GALIGNIANA 151,GALIGNIANA 151,5590,,,,,-33.45973,-67.549011
oficina,agencia,99,AG. LAS CATITAS,MENDOZA,,,LAS CATITAS,FRANCISCO CIROT 85,FRANCISCO CIROT 85,5594,,"Memoria, Narración",,,-33.29818,-68.047564
oficina,agencia,100,AG. RIVADAVIA,MENDOZA,,,RIVADAVIA,WENCESLAO NÚÑEZ 732,WENCESLAO NÚÑEZ 732,6237,0263-4555530 / 4442797,,,,-33.193844,-68.465602
oficina,agencia,101,AG. USPALLATA,MENDOZA,,,USPALLATA,SAN PABLO S/N,SAN PABLO S/N,5545,02624-420274,,,,-32.589942,-69.345471
oficina,agencia,102,AG. TUPUNGATO,MENDOZA,,,TUPUNGATO,ALMIRANTE BROWN 290,ALMIRANTE BROWN 290,5561,02622-488073,,,,-33.367435,-69.146687
oficina,agencia,103,AG. JUNIN,MENDOZA,,,JUNIN,LADISLAO SEGURA 123,LADISLAO SEGURA 123,5573,02623-4492486 / 4420274,,,,-33.145097,-68.485005
oficina,agencia,104,AG. SAN RAFAEL,MENDOZA,,,SAN RAFAEL,AV. RIVADAVIA 40,AV. RIVADAVIA 40,5600,"02627-425189/427998, fax: 02627-430217",,,,-34.6108,-68.327712
oficina,agencia,105,AG. GRAL. ALVEAR,MENDOZA,,,GENERAL ALVEAR,PELLEGRINI 370,PELLEGRINI 370,5620,02625-423946 / 3967,,,,-34.973936,-67.685654
oficina,agencia,106,AG. MALARGUE,MENDOZA,,,MALARGUE,AVDA. RUFINO ORTEGA 778,AVDA. RUFINO ORTEGA 778,5613,0260 - 447-1799 / 2687,,,,-35.47203,-69.580715
oficina,agencia,107,AG. VILLA ATUEL,MENDOZA,,,VILLA ATUEL,9 DE JULIO Y SARMIENTO,9 DE JULIO Y SARMIENTO,5622,0260-4605050,,,,-34.831031,-67.923496
oficina,agencia,108,AG. BOWEN,MENDOZA,,,BOWEN,COLON Y SAN MARTIN,COLON Y SAN MARTIN,5634,,,,,-35.001777,-67.497044
oficina,agencia,109,AG. MONTE COMAN,MENDOZA,,,MONTE COMAN,Av. Mendoza 149,Av. Mendoza 149,5609,02627-0260-4490051,,,,-34.59252,-67.879765
oficina,ugl,0,,MISIONES,,,POSADAS,SALTA 1744,SALTA 1744,3300,"0376-4427809 / 4421076 / 4438278 / 4421616 / 4421617, fax: 0376-4430548","Caminatas, técnicas de trabajo corporal, enfermedades endócrino metabólicas, yoga otras técnicas orientales, enfermedades oste músculo articulares, danzas, gimnasia, artesanías / menualidades, corte y confección, reciclado de ropa",0376-4438169,DRA. LILIANA DIAZ,-27.3717183,-55.89381479999999
oficina,agencia,368,AG. OBERA,MISIONES,,,OBERA,AV.LIBERTAD 455,AV.LIBERTAD 455,3360,03755-422766,,,,-27.487258,-55.113797
oficina,agencia,369,AG. ELDORADO,MISIONES,,,ELDORADO,LOWE 175,LOWE 175,3380,03751-421357,,,,-26.399404,-54.626784
oficina,agencia,370,AG. APOSTOLES,MISIONES,,,APOSTOLES,BELGRANO 447,BELGRANO 447,3350,03758-422144,,,,-27.914453,-55.754911
oficina,agencia,371,AG. JARDIN AMERICA,MISIONES,,,JARDIN AMERICA,URUGUAY 369,URUGUAY 369,3328,03743-460002,,,,-27.042767,-55.226905
oficina,agencia,372,AG. PUERTO RICO,MISIONES,,,PUERTO RICO,9 DE JULIO S/NRO.,9 DE JULIO S/NRO.,3334,03743-420099,,,,-26.8,-55.033333
oficina,agencia,373,AG. MONTECARLO,MISIONES,,,MONTECARLO,CULMEY Y HORACIO QUIROGA,CULMEY Y HORACIO QUIROGA,3384,03751-480502,,,,-26.566075,-54.763162
oficina,agencia,374,AG. PUERTO IGUAZU,MISIONES,,,PUERTO IGUAZU,SAN MARTIN 231 LOC. 6,SAN MARTIN 231 LOC. 6,3370,03757-421917,,,,-25.596261,-54.574415
oficina,agencia,375,AG. LEANDRO N. ALEM,MISIONES,,,LEANDRO N. ALEM,25 DE MAYO 25,25 DE MAYO 25,3315,03754-420161,,,,-27.600213,-55.317129
oficina,agencia,376,AG. SAN VICENTE,MISIONES,,,SAN VICENTE,JUAN BAUTISTA ALBERDI S/N,JUAN BAUTISTA ALBERDI S/N,3364,03755-460222,,,,-26.995016,-54.485843
oficina,agencia,377,AG. BERNARDO DE IRIGOYEN,MISIONES,,,BERNARDO DE IRIGOYEN,AV.GUACURARI S/N,AV.GUACURARI S/N,3366,03741-420220,,,,-26.250993,-53.65153
oficina,agencia,378,AG. SAN JAVIER,MISIONES,,,SAN JAVIER,SARMIENTO Y JACOBO LENUZZA,SARMIENTO Y JACOBO LENUZZA,3357,03754-482214,,,,-27.871878,-55.138904
oficina,agencia,379,AG. SAN PEDRO,MISIONES,,,SAN PEDRO,ALBERDI 358,ALBERDI 358,3364,03888-420291 / 03888-422867,,,,-26.630791,-54.113206
oficina,agencia,380,AG. PUERTO ESPERANZA,MISIONES,,,PUERTO ESPERANZA,ENTRE RIOS S/NRO.,ENTRE RIOS S/NRO.,3378,03757-480610,,,,-26.025107,-54.615186
oficina,agencia,381,AG. SAN IGNACIO,MISIONES,,,SAN IGNACIO,SAN MARTIN 253,SAN MARTIN 253,3322,03752-470384,,,,-27.259169,-55.537355
oficina,agencia,382,AG. EL SOBERBIO,MISIONES,,,EL SOBERBIO,MORENO 433,MORENO 433,3364,03755-495312,,,,-27.297655,-54.201139
oficina,agencia,383,AG. ARISTOBULO DEL VALLE,MISIONES,,,ARISTOBULO DEL VALLE,PADRE FIEGE 1054,PADRE FIEGE 1054,3364,03755-470381,,,,-27.09781,-54.896151
oficina,agencia,384,AG. SAN JOSE,MISIONES,,,SAN JOSE,AVDA. CENTENARIO Y DON BOSCO,AVDA. CENTENARIO Y DON BOSCO,3307,03758-492027,,,,-27.769836,-55.780606
oficina,agencia,385,AG. 25 DE MAYO,MISIONES,,,25 DE MAYO,RIVADAVIA 320,RIVADAVIA 320,3363,,,,,-27.376988,-54.743378
oficina,agencia,386,AG. CANDELARIA,MISIONES,,,CANDELARIA,AVDA. ROQUE GONZALEZ S/NRO.,AVDA. ROQUE GONZALEZ S/NRO.,3308,,,,,-27.461881,-55.745083
oficina,agencia,387,AG. SANTA ANA,MISIONES,,,SANTA ANA,AVDA. SAN MARTIN S/NRO.,AVDA. SAN MARTIN S/NRO.,3316,,,,,-27.370052,-55.580825
oficina,agencia,388,AG. PUERTO PIRAY,MISIONES,,,PUERTO PIRAY,MARCOS PAZ 2400,MARCOS PAZ 2400,3381,,,,,-26.469344,-54.716454
oficina,ugl,0,,NEUQUEN,,,NEUQUEN,SARMIENTO 659,SARMIENTO 659,8300,0299-442-6353 / 6866,,,DR. EDUARDO HERNANDEZ,-38.9571472,-68.068463
oficina,agencia,339,AG. NEUQUEN,NEUQUEN,,,NEUQUEN,HIPOLITO IRIGOYEN 45,HIPOLITO IRIGOYEN 45,8300,"0299-4475854 / 448-6902 / 448-7384 / 448-7383, fax: 0299-4426436",Alimentación saludable,0299-447 0853 / int 222 / 234,,-38.954637,-68.060671
oficina,agencia,340,AG. CUTRAL CO,NEUQUEN,,,CUTRAL CO,AVDA. OLASCOAGA 570,AVDA. OLASCOAGA 570,8322,0299-4961649 / 4860081,,,,-38.93249,-69.221295
oficina,agencia,341,AG. ZAPALA,NEUQUEN,,,ZAPALA,EJERCITO ARGENTINO 201,EJERCITO ARGENTINO 201,8340,02942-430817 02942 432155,"Alimentación saludable, enfermedades cardiovasculares, enfermedades endocrino metabólicas",,,-38.904977,-70.070161
oficina,agencia,342,AG. SAN MARTIN DE LOS ANDES,NEUQUEN,,,SAN MARTIN DE LOS ANDES,RAMAYON 640,RAMAYON 640,8370,02972-427854 / 411556,,,,-40.152621,-71.345669
oficina,agencia,343,AG. RINCON DE LOS SAUCES,NEUQUEN,,,RINCON DE LOS SAUCES,SAN MARTIN 1047,SAN MARTIN 1047,8319,0299-4886495,,,,-37.390857,-68.924496
oficina,agencia,344,AG. CENTENARIO,NEUQUEN,,,CENTENARIO,PADRE JACINTO STABILE 247,PADRE JACINTO STABILE 247,8309,0299-4891778,,,,-38.833791,-68.134983
oficina,agencia,345,AG. CHOS MALAL,NEUQUEN,,,CHOS MALAL,LAVALLE 120,LAVALLE 120,8353,02948-421297,,,,-37.376791,-70.27285
oficina,agencia,346,AG. PLOTTIER,NEUQUEN,,,PLOTTIER,MARTELOTTA 96,MARTELOTTA 96,8316,0299-4933581,,,,-38.952734,-68.229139
oficina,agencia,347,AG. JUNIN DE LOS ANDES,NEUQUEN,,,JUNIN DE LOS ANDES,CNEL. SUAREZ 59,CNEL. SUAREZ 59,8371,02972-491418,,,,-39.950543,-71.075023
oficina,agencia,348,AG. LONCOPUE,NEUQUEN,,,LONCOPUE,DAVID ALMENDRA S/NRO.,DAVID ALMENDRA S/NRO.,8349,02948-498135,,,,-38.071575,-70.615618
oficina,agencia,349,AG. ALUMINE,NEUQUEN,,,ALUMINE,CONRRADO VILLEGAS S/NRO.,CONRRADO VILLEGAS S/NRO.,8345,0294-2496245,,,,-39.234912,-70.922506
oficina,agencia,350,AG. VILLA LA ANGOSTURA,NEUQUEN,,,VILLA LA ANGOSTURA,CACIQUE SAYHUEQUE 179,CACIQUE SAYHUEQUE 179,8407,02944-494535,,,,-40.763251,-71.646187
oficina,agencia,351,AG. PLAZA HUINCUL,NEUQUEN,,,PLAZA HUINCUL,AVDA. SAN MARTIN 773,AVDA. SAN MARTIN 773,8318,0299-4965175,,,,-38.93032,-69.202005
oficina,agencia,352,AG. PIEDRA DEL AGUILA,NEUQUEN,,,PIEDRA DEL AGUILA,SARMIENTO 90,SARMIENTO 90,8315,0299-493290,,,,-40.047821,-70.074753
oficina,agencia,516,AG. GENERAL ROCA,NEUQUEN,,,GENERAL ROCA,9 DE JULIO Y BELGRANO,9 DE JULIO Y BELGRANO,8332,"0298-4428231 /4426211 /4421408 /4430768 /4435421 /4435453 /4428231 /4420588 / 4420000 /, fax: 0298-4431591","Actividad acuática, gimnasia, periodismo, encuentros vivenciales, reflexión, computación, alimentación saludable, enfermedades endócrino metabólicas, conocimiento t participación en prg. que defienden derechos de ad. mayores, narración",0298-4435421,,-39025,-67575
oficina,agencia,517,AG. VIEDMA,NEUQUEN,,,VIEDMA,IRIGOYEN 171,IRIGOYEN 171,8500,02920-422032,,,,-40.811276,-62.990052
oficina,agencia,518,AG. S. C. DE BARILOCHE,NEUQUEN,,,SAN CARLOS DE BARILOCHE,VICE ALMIRANTE O CONNOR 847,VICE ALMIRANTE O CONNOR 847,8400,0294-4421415 /4834 /1081,Actividad acuática,,,-41.133434,-71.297818
oficina,agencia,519,AG. CIPOLETTI,NEUQUEN,,,CIPOLETTI,HIPOLITO IRIGOYEN 1045,HIPOLITO IRIGOYEN 1045,8324,0299-4785226 / 4785341,,,,-38.939601,-67.98838
oficina,agencia,520,AG. VA. REGINA,NEUQUEN,,,VILLA REGINA,RIVADAVIA 87,RIVADAVIA 87,8336,02984-462141,"Yoga otras técnicas orientales, teatro, alimentación saludable, festejos locales",,,-39.099094,-67.08777
oficina,agencia,521,AG. EL ALTO BARILOCHE,NEUQUEN,,,SAN CARLOS DE BARILOCHE,BROWN 1071 E/RIUZ MORENO Y ELORDI E.,BROWN 1071 E/RIUZ MORENO Y ELORDI E.,8400,0294-4430071/ 4437760 / 4436040/ 4436549,,,,-41.148591,-71.297346
oficina,agencia,522,AG. SAN ANTONIO OESTE,NEUQUEN,,,SAN ANTONIO OESTE,BELGRANO 1140,BELGRANO 1140,8520,02934-421572,,,,-40.730023,-64.946036
